student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
116509288,Rebecca David,9,Dixon High School,94.2,64.8,Charter,870334
126244012,Derek Schneider,12,Dixon High School,86.7,53.4,Charter,870334
113606883,Jonathan Cox,12,Bowers High School,89.5,74.2,Public,848324
29904860,Joseph Pruitt,10,Green High School,67.7,46.1,Charter,832670
116110172,Albert Hall,11,Silva High School,93.0,44.7,Public,991918
74804106,Eric Suarez,12,Woods High School,91.9,46.6,Public,912243
31125488,Bruce Gardner,9,Montgomery High School,82.7,68.8,Charter,893368
114256805,Stephen Young,12,Montgomery High School,38.4,94.3,Charter,893368
126705852,Angela Trujillo,12,Silva High School,54.3,74.4,Public,991918
67787405,Kathryn Warren,9,Montgomery High School,86.9,88.6,Charter,893368
53563219,Zachary Sharp,11,Wagner High School,93.5,57.1,Public,846745
76112854,Shawn Stark,10,Sullivan High School,86.8,73.5,Public,961125
90733743,Susan Garcia,10,Wagner High School,73.4,68.4,Public,846745
60371012,Misty Alexander,10,Silva High School,62.9,53.2,Public,991918
68160306,Gary Garner,9,Chang High School,39.7,73.4,Charter,840132
46545309,Erin Snyder,9,Green High School,72.5,73.1,Charter,832670
111799912,Lisa Patton,9,Montgomery High School,26.4,89.8,Charter,893368
49952083,Jasmine Barr,10,Fisher High School,92.1,62.4,Public,817615
52291760,Amanda Conner,9,Richard High School,60.5,68.6,Charter,889699
43748947,Heather King,11,Fisher High School,92.3,33.7,Public,817615
63406298,Kevin Dunlap,9,Wagner High School,75.2,85.5,Public,846745
96032147,Rachel Mcdonald,10,Green High School,90.3,82.5,Charter,832670
42379867,Jessica Bowman,9,Montgomery High School,48.7,83.3,Charter,893368
75008778,Debra Edwards,9,Sullivan High School,33.7,68.4,Public,961125
73675446,James Martinez,9,Sullivan High School,61.8,60.9,Public,961125
27058336,Wanda Mcguire,12,Woods High School,72.5,61.5,Public,912243
99231220,Kelly Henson,12,Wagner High School,75.7,56.7,Public,846745
77184904,Jacqueline Rodriguez,12,Bowers High School,63.1,52.3,Public,848324
98024674,Luis Sharp,12,Fisher High School,65.1,68.4,Public,817615
52650385,Molly Brewer,12,Bowers High School,63.7,66.5,Public,848324
111162507,Gary Martinez,9,Sullivan High School,75.3,70.1,Public,961125
26672315,Jamie Lyons,12,Wagner High School,79.8,58.1,Public,846745
128778735,Jon Thompson,10,Green High School,81.5,61.2,Charter,832670
100555879,Yvonne Hardy,10,Green High School,87.6,57.4,Charter,832670
91051204,Brian Scott,9,Wagner High School,84.3,72.4,Public,846745
23042427,Barry Walker,10,Green High School,83.7,66.7,Charter,832670
66711317,Anthony Graham,12,Fisher High School,68.9,75.2,Public,817615
62707600,Drew Ramirez,11,Sullivan High School,81.4,78.9,Public,961125
61832644,Laura Lindsey,9,Bowers High School,51.5,56.9,Public,848324
100182284,Cameron Wood,12,Woods High School,96.9,25.2,Public,912243
57718620,Nicole Tran,9,Sullivan High School,62.2,47.4,Public,961125
55328588,Michael Miller,11,Wagner High School,83.5,74.0,Public,846745
84967570,Paul Mendoza,12,Silva High School,75.2,79.1,Public,991918
18220186,Carly Adams,9,Green High School,72.4,65.3,Charter,832670
16954315,Kenneth Palmer,12,Woods High School,67.4,85.2,Public,912243
35892636,Laura Wilson,11,Green High School,86.4,70.1,Charter,832670
78138881,Christian Maynard,9,Green High School,75.1,65.7,Charter,832670
14074941,Amber Edwards,10,Wagner High School,40.7,73.7,Public,846745
86936282,Olivia Contreras,10,Green High School,62.4,70.0,Charter,832670
13310525,Selena Hernandez,11,Montgomery High School,92.1,72.6,Charter,893368
109854665,Bradley Garza,11,Silva High School,73.0,42.3,Public,991918
106340884,Gwendolyn Mcdonald,11,Green High School,73.9,78.8,Charter,832670
119321997,Keith Gillespie,10,Wagner High School,91.0,88.6,Public,846745
122602221,Christine Wilson,12,Odonnell High School,70.3,75.6,Public,959474
94571901,Stephanie Williams,9,Campbell High School,86.4,71.7,Charter,960726
46070104,Amber George,10,Campbell High School,88.1,68.3,Charter,960726
20154606,Philip Hicks,9,Green High School,84.6,70.6,Charter,832670
89777244,Brian Lawson,12,Woods High School,78.7,56.0,Public,912243
50675621,Jennifer Jones,10,Dixon High School,55.1,100.0,Charter,870334
21501041,Melody Aguilar,10,Silva High School,91.4,42.3,Public,991918
80645252,James Parker,12,Montgomery High School,62.2,51.7,Charter,893368
42553340,Catherine Durham,10,Woods High School,91.1,73.7,Public,912243
107379760,Leslie Collins,11,Wagner High School,72.0,51.6,Public,846745
94079445,Steven Stewart,10,Campbell High School,66.1,66.9,Charter,960726
123076872,Jessica Page,11,Sullivan High School,78.9,76.8,Public,961125
112361925,Gerald Matthews,11,Odonnell High School,36.1,81.6,Public,959474
21292266,Nicholas Walker,11,Sullivan High School,60.3,74.8,Public,961125
55232739,Jack Stewart,10,Wagner High School,38.3,51.8,Public,846745
88646376,Deanna Wright,12,Bowers High School,53.3,29.1,Public,848324
88185989,Kathy Gray,9,Richard High School,54.7,60.1,Charter,889699
60979553,Jonathan Ball,9,Dixon High School,80.3,88.2,Charter,870334
72337251,James White,10,Turner High School,74.1,91.3,Public,956438
59603746,Angela Mueller,9,Silva High School,60.2,87.6,Public,991918
50807486,Courtney Haas,12,Woods High School,85.2,62.4,Public,912243
57412337,Gabriel Crawford,12,Montgomery High School,55.6,48.7,Charter,893368
76590984,Matthew Smith,10,Montgomery High School,97.4,62.0,Charter,893368
33172772,Mark Phillips,9,Wagner High School,52.6,64.6,Public,846745
110221902,Bryan Wilson,12,Woods High School,91.9,83.7,Public,912243
10104349,David Murphy,10,Silva High School,83.1,53.1,Public,991918
85769094,Darrell Reynolds,9,Montgomery High School,54.2,75.7,Charter,893368
38860021,Jennifer Harmon,11,Montgomery High School,83.8,59.7,Charter,893368
32790304,Katrina Anderson,10,Silva High School,88.1,55.1,Public,991918
59047218,Darlene Mcfarland,9,Dixon High School,34.7,54.5,Charter,870334
14379073,Heather Everett,9,Green High School,72.1,93.0,Charter,832670
77288017,Jeffrey Morris,12,Fisher High School,49.1,67.2,Public,817615
57418483,William Baker,9,Campos High School,61.4,77.5,Public,957299
20836458,Melody Morris,10,Campos High School,76.0,82.7,Public,957299
71335872,Amanda Ramirez,9,Woods High School,53.8,58.4,Public,912243
64728784,Danielle Rogers,10,Woods High School,42.3,73.5,Public,912243
47004030,James Smith,9,Dixon High School,63.4,82.1,Charter,870334
83956993,Melissa Johnson,12,Woods High School,62.7,54.7,Public,912243
126677757,John Lee,11,Wagner High School,94.1,64.8,Public,846745
97582599,Tiffany Cuevas,10,Wagner High School,86.8,81.3,Public,846745
36341115,Bonnie Allen,12,Fisher High School,62.1,45.8,Public,817615
10146815,Rebecca Murphy,10,Fisher High School,68.5,74.4,Public,817615
112548476,Edward Morris,10,Dixon High School,79.2,54.2,Charter,870334
121769877,Jeffrey Brown,9,Dixon High School,68.9,75.0,Charter,870334
95858720,Natalie White,12,Dixon High School,86.7,39.4,Charter,870334
72962121,Benjamin Gomez,11,Sullivan High School,63.9,58.9,Public,961125
41839078,Jessica Webster,11,Sullivan High School,56.2,82.8,Public,961125
121459624,Jessica Newman,10,Dixon High School,59.9,71.2,Charter,870334
30879531,Sean Li,11,Chang High School,99.6,59.6,Charter,840132
52819074,Colleen Anderson,9,Montgomery High School,46.8,57.4,Charter,893368
39214061,Tyler Turner,11,Dixon High School,85.5,69.7,Charter,870334
95360577,Kathleen Love,9,Sullivan High School,72.9,54.8,Public,961125
13556017,Jennifer Hamilton,11,Green High School,96.5,55.8,Charter,832670
14104578,Jordan Richardson,10,Fisher High School,91.2,48.7,Public,817615
46747152,Derek Banks,10,Wagner High School,58.8,55.6,Public,846745
18479830,Karen Acosta,9,Montgomery High School,80.5,82.4,Charter,893368
62268893,Philip Schneider,11,Montgomery High School,85.8,73.3,Charter,893368
68635323,Michael Chavez,9,Dixon High School,50.5,76.4,Charter,870334
71145062,Heather Walker,10,Sullivan High School,85.6,69.1,Public,961125
18738089,Matthew Alexander,12,Bowers High School,74.2,81.3,Public,848324
91754349,Kimberly Carey,10,Turner High School,70.3,93.5,Public,956438
39340650,John Mcdaniel,11,Bowers High School,77.6,34.0,Public,848324
70668524,Eric Gutierrez,12,Dixon High School,96.7,32.9,Charter,870334
52912243,Tyrone Anderson,10,Green High School,72.2,66.4,Charter,832670
115871975,Dennis Sampson,11,Green High School,69.6,50.1,Charter,832670
99234968,Jennifer Golden,9,Chang High School,32.2,45.1,Charter,840132
57455747,Christopher Hendrix,11,Sullivan High School,73.7,59.0,Public,961125
101633855,Edward Montgomery,10,Turner High School,66.2,69.1,Public,956438
81393231,Daniel Woodward,9,Turner High School,67.9,68.6,Public,956438
82107426,Scott Wall,10,Wagner High School,69.3,61.7,Public,846745
65897782,Julie Duran,10,Richard High School,70.9,72.8,Charter,889699
74149340,Alejandro Osborne,11,Bowers High School,74.6,33.5,Public,848324
50047246,Alexis Jones,10,Dixon High School,96.7,71.8,Charter,870334
121104319,Joshua Gamble,12,Dixon High School,89.3,67.7,Charter,870334
120843613,Tina Welch,9,Fisher High School,72.3,61.0,Public,817615
77404846,Cheryl Higgins,12,Bowers High School,86.5,85.7,Public,848324
32042010,Nicholas Payne,11,Sullivan High School,66.3,49.5,Public,961125
42978174,Jeffrey Medina,11,Dixon High School,98.6,56.4,Charter,870334
57878874,Anthony Lozano,11,Wagner High School,67.3,71.0,Public,846745
59764436,Brittany Brown,10,Dixon High School,55.1,75.5,Charter,870334
55123615,Justin Lawrence,10,Silva High School,79.2,56.9,Public,991918
91113867,Katie Jones,10,Campos High School,89.5,72.6,Public,957299
54652352,Darrell Castro,9,Montgomery High School,69.7,88.2,Charter,893368
119340004,Brian Mccann,9,Fisher High School,81.9,69.8,Public,817615
50665398,Daniel Moore,10,Campbell High School,83.2,51.4,Charter,960726
10045233,Lisa Wu,12,Montgomery High School,74.3,69.6,Charter,893368
48420590,Rebecca Nelson,9,Montgomery High School,81.4,67.3,Charter,893368
77735641,Heather Weber,9,Silva High School,72.4,75.4,Public,991918
84040497,Isaac Williams,9,Montgomery High School,88.1,86.8,Charter,893368
76867280,Megan Kelly,11,Green High School,85.2,52.0,Charter,832670
122513284,Emily Hahn,9,Richard High School,73.3,65.6,Charter,889699
22199313,Karen Smith,12,Montgomery High School,76.0,70.2,Charter,893368
47486577,Nancy Morton,12,Montgomery High School,47.3,78.9,Charter,893368
32032156,Joshua Carter,11,Dixon High School,78.4,81.3,Charter,870334
94973978,Nancy Crawford,10,Dixon High School,46.3,67.4,Charter,870334
67289385,Marcus Stone,10,Woods High School,58.6,41.3,Public,912243
13478658,Maria Butler,12,Green High School,59.4,36.4,Charter,832670
90940730,Donna Blanchard,11,Sullivan High School,76.2,47.6,Public,961125
104101973,Tamara Manning,11,Wagner High School,81.3,64.9,Public,846745
17118969,Robert Ruiz,11,Sullivan High School,61.0,83.4,Public,961125
17021991,David Lopez,10,Silva High School,85.3,32.5,Public,991918
49155275,Amanda Bernard,9,Dixon High School,96.6,56.0,Charter,870334
67369852,Alex Booth,9,Bowers High School,82.0,30.9,Public,848324
11277987,Jose Johnson,12,Woods High School,84.5,95.3,Public,912243
70848988,Adam Harris,10,Woods High School,77.1,65.3,Public,912243
118824259,Melissa Martinez,11,Wagner High School,78.2,66.7,Public,846745
12509971,Alexandra Cohen,9,Turner High School,82.2,54.2,Public,956438
122537503,Sean Goodman,10,Silva High School,72.3,29.3,Public,991918
115932160,Joshua Long,11,Montgomery High School,80.1,84.0,Charter,893368
29520794,Karen Ray,11,Silva High School,91.6,60.2,Public,991918
109334224,David Mason,10,Wagner High School,53.6,75.9,Public,846745
42299950,Jeremy Allen,9,Silva High School,67.5,63.2,Public,991918
92908725,Andrew Ross,12,Montgomery High School,62.2,83.5,Charter,893368
30376539,Jose Young,12,Dixon High School,76.4,53.2,Charter,870334
40008868,Charles Nelson,10,Campos High School,63.2,46.5,Public,957299
92094888,Deborah Wade,12,Odonnell High School,74.6,71.0,Public,959474
46269339,Gregory Bailey,11,Montgomery High School,81.1,74.4,Charter,893368
74822696,Barry Walker,9,Sullivan High School,94.2,53.4,Public,961125
37829380,Ricky Cox,9,Green High School,65.8,67.0,Charter,832670
27744255,Donna Alvarado,11,Green High School,97.0,53.6,Charter,832670
13897417,Kristen Ashley,12,Wagner High School,89.9,59.2,Public,846745
13286251,Andrew Mathis,12,Wagner High School,65.7,59.6,Public,846745
65177091,Anthony Patel,9,Wagner High School,98.8,65.3,Public,846745
112977937,Kimberly Ellis,10,Montgomery High School,47.5,42.2,Charter,893368
123424097,Sharon Martinez,10,Wagner High School,46.8,70.2,Public,846745
84862196,Ronald Bryant,10,Montgomery High School,51.0,31.1,Charter,893368
57972217,Timothy Ramirez,9,Green High School,63.1,67.1,Charter,832670
118434500,David Page,9,Green High School,61.9,78.4,Charter,832670
52989878,Marcus Turner,10,Campbell High School,80.8,26.8,Charter,960726
30071821,Gerald White,10,Wagner High School,60.4,89.4,Public,846745
42871006,Barbara Brown,11,Montgomery High School,82.1,71.3,Charter,893368
128403042,Emily Jacobs,10,Green High School,86.5,78.2,Charter,832670
58144659,Adam Ferguson,11,Turner High School,70.4,83.3,Public,956438
31181545,Susan Lee,10,Green High School,72.3,83.5,Charter,832670
117183661,Elizabeth Ross,11,Silva High School,84.7,95.9,Public,991918
12103830,Debra Paul,10,Campbell High School,84.8,65.8,Charter,960726
123476090,Joseph Murphy,10,Campos High School,75.8,56.8,Public,957299
18307928,William Austin,9,Dixon High School,80.6,71.0,Charter,870334
60341550,Michael Pitts,10,Montgomery High School,57.0,58.4,Charter,893368
85937541,Ethan Castillo,12,Bowers High School,92.1,91.6,Public,848324
73560726,Stephanie Collins,9,Wagner High School,92.6,82.1,Public,846745
129926421,Gregory Wells,9,Silva High School,81.0,65.4,Public,991918
89654833,Joseph Foster,12,Dixon High School,67.1,50.6,Charter,870334
100847493,David Jenkins,10,Dixon High School,40.5,90.5,Charter,870334
100122082,Kimberly Hansen,12,Silva High School,67.1,58.1,Public,991918
98653922,Jessica Cook,10,Sullivan High School,84.6,62.2,Public,961125
129098278,Christopher Ford,9,Wagner High School,79.6,65.6,Public,846745
87640852,Amanda Hood,12,Montgomery High School,88.2,66.1,Charter,893368
71071013,Johnny Hall,10,Green High School,69.7,75.6,Charter,832670
49893618,Gary Lawrence,9,Campos High School,62.9,63.3,Public,957299
86151805,Jose Mendez,9,Wagner High School,80.0,40.2,Public,846745
35466761,Stephen Johnson,9,Sullivan High School,54.1,52.8,Public,961125
31895828,Michael Haas,12,Wagner High School,65.3,54.3,Public,846745
62436968,Lee Brown,10,Dixon High School,53.9,98.2,Charter,870334
124366811,Julie Peters,10,Montgomery High School,85.3,96.3,Charter,893368
123916181,Gary Lawrence,12,Silva High School,31.5,57.2,Public,991918
104644676,Brian Kidd,10,Turner High School,86.9,67.6,Public,956438
68992257,Christopher Smith,11,Sullivan High School,74.5,60.4,Public,961125
101818007,Renee Ward,10,Turner High School,51.4,66.2,Public,956438
10503814,Natalie Gross,12,Montgomery High School,59.5,64.1,Charter,893368
48091738,Sean West,11,Turner High School,88.9,73.8,Public,956438
27463523,Rose Freeman,10,Turner High School,84.9,75.3,Public,956438
40416298,Morgan Smith,10,Woods High School,23.3,58.4,Public,912243
31755175,Michele Davis,10,Dixon High School,74.9,72.1,Charter,870334
110451989,Jasmine Berry,10,Wagner High School,80.1,87.2,Public,846745
83091751,Maria White,11,Campbell High School,69.9,93.3,Charter,960726
86544593,Joseph Diaz,9,Bowers High School,84.3,33.0,Public,848324
111059542,Matthew Williams,9,Wagner High School,97.2,53.2,Public,846745
41657535,Dylan Gregory,9,Richard High School,62.6,71.3,Charter,889699
93389288,Aimee Williams,10,Silva High School,75.1,55.5,Public,991918
39860279,Michael Castro,9,Campos High School,87.4,57.4,Public,957299
60101444,Kimberly Sims,10,Turner High School,60.8,66.1,Public,956438
126685862,William Mathis,12,Montgomery High School,60.4,46.7,Charter,893368
12626935,Charles Moore,10,Fisher High School,63.3,75.3,Public,817615
101602750,Brian Wilkerson,11,Green High School,98.6,41.0,Charter,832670
66167822,Catherine Hayes,9,Wagner High School,70.0,59.7,Public,846745
16352454,Bryan Hampton,11,Richard High School,62.4,94.7,Charter,889699
128465433,David Scott,9,Green High School,84.7,96.6,Charter,832670
69881804,Nancy Page,10,Green High School,36.8,62.3,Charter,832670
59243834,Melissa Berry,10,Green High School,71.4,59.2,Charter,832670
69459854,Cheyenne Tanner,12,Chang High School,56.9,49.8,Charter,840132
100003787,Felicia West,12,Sullivan High School,88.1,55.3,Public,961125
125434302,Ashley Garcia,10,Silva High School,90.0,71.7,Public,991918
17204381,Aaron Walsh,12,Fisher High School,72.0,60.5,Public,817615
71097372,Ashley Moody,12,Bowers High School,95.3,65.6,Public,848324
54084629,Keith Cole,11,Sullivan High School,73.0,78.5,Public,961125
100195349,Jesus Mueller,12,Montgomery High School,85.6,78.1,Charter,893368
40530666,Brittany Mcdonald,9,Fisher High School,84.5,89.0,Public,817615
49214352,Rebecca Bishop,9,Montgomery High School,66.5,95.0,Charter,893368
87741890,David Buchanan,11,Silva High School,86.6,64.5,Public,991918
64015947,Katie Rogers,9,Woods High School,61.2,90.3,Public,912243
66953939,Robert Nichols,11,Dixon High School,70.7,61.2,Charter,870334
35447065,James Robinson,9,Woods High School,54.3,71.0,Public,912243
65853865,Jeremy Brown,10,Campos High School,57.8,35.1,Public,957299
99493563,Charles Harris,12,Bowers High School,90.6,60.9,Public,848324
21542327,Rebecca Hanson,12,Montgomery High School,73.6,75.5,Charter,893368
